Station,date,profile_id,Cruise,Latitude,Longitude,Bot. Depth [m],Depth [m],Temperature [°C],Salinity [psu],pH,O2 [ml/l],[%] oxygen saturation,biochemichal oxygen consumption (for 5 days) [ml/l],Si [mkM/l],DIP [mkM/l],DIN [mkM/l],NO2  [mkM/l],NO3  [mkM/l]
13,2019-02-25T00:00:00Z,2019-02-25:Stn13:profile13,GoA_2019,50.666666666666664,-147.48466666666667,4800,25,6.04255,32.49505,NA,NA,NA,NA,26.4195,1.0422,17.6252,0.48750000000000004,17.1377
13,2019-02-25T00:00:00Z,2019-02-25:Stn13:profile13,GoA_2019,50.666666666666664,-147.48466666666667,4800,50,6.03965,32.49455,NA,NA,NA,NA,22.058999999999997,1.0808,16.9302,0.468,16.4622
13,2019-02-25T00:00:00Z,2019-02-25:Stn13:profile13,GoA_2019,50.666666666666664,-147.48466666666667,4800,75,6.02915,32.4932,NA,NA,NA,NA,23.598,1.0808,18.07,0.468,17.602
13,2019-02-25T00:00:00Z,2019-02-25:Stn13:profile13,GoA_2019,50.666666666666664,-147.48466666666667,4800,100,5.7751,32.568,NA,NA,NA,NA,26.932499999999997,1.1966,20.016,0.4485,19.5675
13,2019-02-25T00:00:00Z,2019-02-25:Stn13:profile13,GoA_2019,50.666666666666664,-147.48466666666667,4800,150,3.79275,33.5297,NA,NA,NA,NA,57.7125,2.0844,34.0272,0.312,33.7152
13,2019-02-25T00:00:00Z,2019-02-25:Stn13:profile13,GoA_2019,50.666666666666664,-147.48466666666667,4800,200,3.5858,33.73955,NA,NA,NA,NA,73.6155,2.3932,30.441,0.273,30.168
13,2019-02-25T00:00:00Z,2019-02-25:Stn13:profile13,GoA_2019,50.666666666666664,-147.48466666666667,4800,400,3.80085,34.0304,NA,NA,NA,NA,94.6485,2.5862000000000003,40.3378,0.273,40.0648
13,2019-02-25T00:00:00Z,2019-02-25:Stn13:profile13,GoA_2019,50.666666666666664,-147.48466666666667,4800,600,3.55395,34.2,NA,NA,NA,NA,113.886,2.6248000000000005,39.0868,0.2925,38.7943
14,2019-02-26T00:00:00Z,2019-02-26:Stn14:profile14,GoA_2019,51.66566666666667,-147.50133333333332,4200,0,6.0281,32.4885,7.82,7.114868459999999,101.09640877665252,NA,21.546000000000003,1.0036,15.8738,0.39,15.483799999999999
14,2019-02-26T00:00:00Z,2019-02-26:Stn14:profile14,GoA_2019,51.66566666666667,-147.50133333333332,4200,25,6.02925,32.48855,NA,6.9679831199999995,99.01202764191186,NA,21.546000000000003,1.0422,16.7078,0.468,16.2398
14,2019-02-26T00:00:00Z,2019-02-26:Stn14:profile14,GoA_2019,51.66566666666667,-147.50133333333332,4200,50,6.0319,32.4887,NA,6.9831237,99.23351511785401,NA,24.111,1.0808,17.430600000000002,0.48750000000000004,16.9431
14,2019-02-26T00:00:00Z,2019-02-26:Stn14:profile14,GoA_2019,51.66566666666667,-147.50133333333332,4200,75,6.02245,32.4897,NA,6.86650965,97.55509975078607,NA,21.802500000000002,1.0808,17.1804,0.468,16.7124
14,2019-02-26T00:00:00Z,2019-02-26:Stn14:profile14,GoA_2019,51.66566666666667,-147.50133333333332,4200,100,5.976,32.4962,NA,6.91784352,98.18009796329255,NA,23.085,1.1194000000000002,17.3472,0.468,16.8792
14,2019-02-26T00:00:00Z,2019-02-26:Stn14:profile14,GoA_2019,51.66566666666667,-147.50133333333332,4200,150,3.81465,33.4524,NA,3.5372106,47.9384348108447,NA,61.047,2.123,34.2774,0.2535,34.0239
14,2019-02-26T00:00:00Z,2019-02-26:Stn14:profile14,GoA_2019,51.66566666666667,-147.50133333333332,4200,200,3.58725,33.7084,NA,2.6992476,36.43828277220229,NA,70.0245,2.3546,39.3092,0.2925,39.0167
14,2019-02-26T00:00:00Z,2019-02-26:Stn14:profile14,GoA_2019,51.66566666666667,-147.50133333333332,4200,400,3.8269,34.048,NA,1.00389744,13.663507008415369,NA,94.6485,2.5862000000000003,39.4204,0.2535,39.1669
14,2019-02-26T00:00:00Z,2019-02-26:Stn14:profile14,GoA_2019,51.66566666666667,-147.50133333333332,4200,600,3.52575,34.2033,NA,0.7959167999999999,10.763421942794444,NA,112.0905,2.6634,38.2528,0.2925,37.960300000000004
14,2019-02-26T00:00:00Z,2019-02-26:Stn14:profile14,GoA_2019,51.66566666666667,-147.50133333333332,4200,1000,2.86915,34.3886,NA,0.69926976,9.314096641169883,NA,132.0975,2.7020000000000004,41.0328,0.312,40.720800000000004
15,2019-02-26T00:00:00Z,2019-02-26:Stn15:profile15,GoA_2019,52.66716666666667,-147.50016666666667,4400,0,5.77295,32.5101,NA,7.041258,99.45824816203728,2.2282512000000008,25.650000000000002,1.1966,18.709400000000002,0.4485,18.260900000000003
15,2019-02-26T00:00:00Z,2019-02-26:Stn15:profile15,GoA_2019,52.66716666666667,-147.50016666666667,4400,25,5.75055,32.51005,7.82,NA,NA,NA,27.4455,1.1966,17.7086,0.429,17.279600000000002
15,2019-02-26T00:00:00Z,2019-02-26:Stn15:profile15,GoA_2019,52.66716666666667,-147.50016666666667,4400,50,5.746,32.51065,NA,NA,NA,NA,25.3935,1.1966,18.6538,0.468,18.1858
15,2019-02-26T00:00:00Z,2019-02-26:Stn15:profile15,GoA_2019,52.66716666666667,-147.50016666666667,4400,75,5.7461,32.51115,NA,NA,NA,NA,23.085,1.1966,18.681600000000003,0.468,18.213600000000003
15,2019-02-26T00:00:00Z,2019-02-26:Stn15:profile15,GoA_2019,52.66716666666667,-147.50016666666667,4400,100,5.7377,32.51605,NA,6.926371199999999,97.7569338605115,NA,23.085,1.2352,18.792800000000003,0.429,18.363800000000005
15,2019-02-26T00:00:00Z,2019-02-26:Stn15:profile15,GoA_2019,52.66716666666667,-147.50016666666667,4400,150,3.65445,33.55805,NA,NA,NA,NA,61.8165,2.2388000000000003,33.9716,0.273,33.6986
15,2019-02-26T00:00:00Z,2019-02-26:Stn15:profile15,GoA_2019,52.66716666666667,-147.50016666666667,4400,200,3.5267,33.7307,NA,NA,NA,NA,72.333,2.4318,36.6126,0.2535,36.3591
15,2019-02-26T00:00:00Z,2019-02-26:Stn15:profile15,GoA_2019,52.66716666666667,-147.50016666666667,4400,400,3.77625,34.0545,NA,NA,NA,NA,97.7265,2.7405999999999997,42.589600000000004,0.2925,42.29710000000001
15,2019-02-26T00:00:00Z,2019-02-26:Stn15:profile15,GoA_2019,52.66716666666667,-147.50016666666667,4400,600,3.5487,34.18975,NA,0.73338048,9.922481504892612,NA,108.756,2.6634,40.31,0.273,40.037
16,2019-02-26T00:00:00Z,2019-02-26:Stn16:profile16,GoA_2019,53.66683333333334,-147.49783333333335,4200,0,5.54665,32.5268,NA,7.049163869999999,99.04304719400979,NA,23.085,1.1194000000000002,14.845200000000002,0.39,14.455200000000001
16,2019-02-26T00:00:00Z,2019-02-26:Stn16:profile16,GoA_2019,53.66683333333334,-147.49783333333335,4200,25,5.54375,32.52835,NA,7.03610586,98.85370863137109,NA,25.650000000000002,1.1194000000000002,16.262999999999998,0.468,15.794999999999998
16,2019-02-26T00:00:00Z,2019-02-26:Stn16:profile16,GoA_2019,53.66683333333334,-147.49783333333335,4200,50,5.51035,32.53565,NA,7.0836003,99.44604245300063,NA,25.137,1.1194000000000002,16.7634,0.40950000000000003,16.3539
16,2019-02-26T00:00:00Z,2019-02-26:Stn16:profile16,GoA_2019,53.66683333333334,-147.49783333333335,4200,75,5.43585,32.5524,NA,6.97214826,97.7171839544514,NA,25.3935,1.1966,16.9858,0.429,16.556800000000003
16,2019-02-26T00:00:00Z,2019-02-26:Stn16:profile16,GoA_2019,53.66683333333334,-147.49783333333335,4200,100,5.07215,32.6828,NA,6.520773419999999,90.67092662269556,NA,27.189,1.3896,20.3496,0.40950000000000003,19.940099999999997
16,2019-02-26T00:00:00Z,2019-02-26:Stn16:profile16,GoA_2019,53.66683333333334,-147.49783333333335,4200,150,3.83255,33.58315,NA,2.7652778999999996,37.5259021492875,NA,64.125,2.316,37.80800000000001,0.3315,37.47650000000001
16,2019-02-26T00:00:00Z,2019-02-26:Stn16:profile16,GoA_2019,53.66683333333334,-147.49783333333335,4200,200,3.7208,33.8024,NA,1.71122112,23.19160189722574,NA,78.2325,2.5862000000000003,42.0336,0.2925,41.7411
16,2019-02-26T00:00:00Z,2019-02-26:Stn16:profile16,GoA_2019,53.66683333333334,-147.49783333333335,4200,400,3.74675,34.0962,NA,0.66604734,9.05017115296523,NA,101.31750000000001,2.7020000000000004,43.2846,0.2535,43.031099999999995
16,2019-02-26T00:00:00Z,2019-02-26:Stn16:profile16,GoA_2019,53.66683333333334,-147.49783333333335,4200,600,3.42725,34.23145,NA,0.6822143999999999,9.204958695183663,NA,113.62950000000001,2.7020000000000004,41.199600000000004,0.234,40.9656
16,2019-02-26T00:00:00Z,2019-02-26:Stn16:profile16,GoA_2019,53.66683333333334,-147.49783333333335,4200,1000,2.8699,34.38565,NA,0.6312852000000001,8.408552036465558,NA,133.893,2.7020000000000004,44.1464,0.2925,43.8539
17,2019-02-27T00:00:00Z,2019-02-27:Stn17:profile17,GoA_2019,54.666,-147.50016666666667,3320,0,5.04025,32.63465,7.78,NA,NA,NA,27.9585,1.3124000000000002,18.2646,0.429,17.835600000000003
17,2019-02-27T00:00:00Z,2019-02-27:Stn17:profile17,GoA_2019,54.666,-147.50016666666667,3320,25,5.0412,32.6356,NA,NA,NA,NA,26.676,1.2738,17.0692,0.40950000000000003,16.659699999999997
17,2019-02-27T00:00:00Z,2019-02-27:Stn17:profile17,GoA_2019,54.666,-147.50016666666667,3320,50,4.93355,32.66045,NA,NA,NA,NA,25.3935,1.3124000000000002,18.6538,0.40950000000000003,18.2443
17,2019-02-27T00:00:00Z,2019-02-27:Stn17:profile17,GoA_2019,54.666,-147.50016666666667,3320,75,4.9242,32.66465,NA,NA,NA,NA,25.3935,1.3124000000000002,18.959600000000002,0.40950000000000003,18.5501
17,2019-02-27T00:00:00Z,2019-02-27:Stn17:profile17,GoA_2019,54.666,-147.50016666666667,3320,100,4.91195,32.6837,NA,NA,NA,NA,29.497500000000002,1.3510000000000002,20.7388,0.40950000000000003,20.3293
17,2019-02-27T00:00:00Z,2019-02-27:Stn17:profile17,GoA_2019,54.666,-147.50016666666667,3320,150,3.9781,33.74835,NA,NA,NA,NA,75.92399999999999,2.5476,41.422000000000004,0.273,41.149
17,2019-02-27T00:00:00Z,2019-02-27:Stn17:profile17,GoA_2019,54.666,-147.50016666666667,3320,200,3.9453,33.88565,NA,NA,NA,NA,82.593,2.7405999999999997,42.617399999999996,0.2535,42.363899999999994
17,2019-02-27T00:00:00Z,2019-02-27:Stn17:profile17,GoA_2019,54.666,-147.50016666666667,3320,400,3.76985,34.1061,NA,NA,NA,NA,104.65199999999999,2.7405999999999997,44.952600000000004,0.2535,44.6991
17,2019-02-27T00:00:00Z,2019-02-27:Stn17:profile17,GoA_2019,54.666,-147.50016666666667,3320,600,3.45925,34.2387,NA,NA,NA,NA,115.16850000000001,2.7405999999999997,43.979600000000005,0.234,43.7456
18,2019-02-27T00:00:00Z,2019-02-27:Stn18:profile18,GoA_2019,55.66833333333334,-147.49866666666668,4150,0,5.4805,32.52055,7.76,7.01161839,98.35524826614802,2.6246994899999994,21.802500000000002,1.0422,16.1796,0.40950000000000003,15.770100000000001
18,2019-02-27T00:00:00Z,2019-02-27:Stn18:profile18,GoA_2019,55.66833333333334,-147.49866666666668,4150,25,5.41905,32.5217,NA,6.987446759999999,97.872336370561,NA,20.776500000000002,1.0422,16.4854,0.3705,16.1149
18,2019-02-27T00:00:00Z,2019-02-27:Stn18:profile18,GoA_2019,55.66833333333334,-147.49866666666668,4150,50,5.39395,32.5231,NA,7.02331434,98.31628616147937,NA,21.802500000000002,1.1194000000000002,15.9294,0.429,15.500399999999999
18,2019-02-27T00:00:00Z,2019-02-27:Stn18:profile18,GoA_2019,55.66833333333334,-147.49866666666668,4150,75,5.3933,32.52375,NA,6.86650965,96.120154187896,NA,20.776500000000002,1.1194000000000002,17.0136,0.40950000000000003,16.6041
18,2019-02-27T00:00:00Z,2019-02-27:Stn18:profile18,GoA_2019,55.66833333333334,-147.49866666666668,4150,100,5.00255,32.84875,NA,5.40897714,75.16700341607623,NA,36.1665,1.544,23.4632,0.5265,22.936700000000002
18,2019-02-27T00:00:00Z,2019-02-27:Stn18:profile18,GoA_2019,55.66833333333334,-147.49866666666668,4150,150,5.4506,33.81045,NA,2.5405379999999997,35.91457939184795,NA,58.225500000000004,2.1616,35.9176,0.234,35.6836
18,2019-02-27T00:00:00Z,2019-02-27:Stn18:profile18,GoA_2019,55.66833333333334,-147.49866666666668,4150,200,4.5316,33.8395,NA,2.291814,31.69286635882655,NA,68.9985,2.3932,36.3902,0.234,36.1562
18,2019-02-27T00:00:00Z,2019-02-27:Stn18:profile18,GoA_2019,55.66833333333334,-147.49866666666668,4150,400,4.0362,34.0834,NA,0.8011873799999999,10.963500790597204,NA,96.7005,2.7020000000000004,39.615,0.2535,39.3615
18,2019-02-27T00:00:00Z,2019-02-27:Stn18:profile18,GoA_2019,55.66833333333334,-147.49866666666668,4150,600,3.63295,34.2178,NA,0.7106399999999999,9.636716002937284,NA,107.217,2.7020000000000004,40.671400000000006,0.3315,40.33990000000001
18,2019-02-27T00:00:00Z,2019-02-27:Stn18:profile18,GoA_2019,55.66833333333334,-147.49866666666668,4150,1000,2.89205,34.38705,NA,0.5535885599999999,7.377827747362568,NA,136.458,2.7020000000000004,39.5316,0.2535,39.278099999999995
19,2019-02-27T00:00:00Z,2019-02-27:Stn19:profile19,GoA_2019,56.66733333333333,-147.50333333333333,4000,0,5.6788,32.46025,7.76,NA,NA,NA,19.2375,1.0422,15.512400000000001,0.39,15.1224
19,2019-02-27T00:00:00Z,2019-02-27:Stn19:profile19,GoA_2019,56.66733333333333,-147.50333333333333,4000,25,5.6767,32.4606,NA,NA,NA,NA,20.776500000000002,1.0808,13.9556,0.39,13.5656
19,2019-02-27T00:00:00Z,2019-02-27:Stn19:profile19,GoA_2019,56.66733333333333,-147.50333333333333,4000,50,5.67315,32.46055,NA,NA,NA,NA,21.2895,1.0808,16.819,0.3705,16.4485
19,2019-02-27T00:00:00Z,2019-02-27:Stn19:profile19,GoA_2019,56.66733333333333,-147.50333333333333,4000,75,5.67215,32.4602,NA,NA,NA,NA,22.572,1.1194000000000002,16.4854,0.39,16.095399999999998
19,2019-02-27T00:00:00Z,2019-02-27:Stn19:profile19,GoA_2019,56.66733333333333,-147.50333333333333,4000,100,5.96565,33.1217,NA,NA,NA,NA,37.192499999999995,1.737,22.240000000000002,0.2925,21.9475
19,2019-02-27T00:00:00Z,2019-02-27:Stn19:profile19,GoA_2019,56.66733333333333,-147.50333333333333,4000,150,4.7596,33.5438,NA,NA,NA,NA,51.5565,2.0458,29.884999999999998,0.2535,29.6315
19,2019-02-27T00:00:00Z,2019-02-27:Stn19:profile19,GoA_2019,56.66733333333333,-147.50333333333333,4000,200,4.3209,33.74605,NA,NA,NA,NA,64.125,2.316,33.165400000000005,0.312,32.85340000000001
19,2019-02-27T00:00:00Z,2019-02-27:Stn19:profile19,GoA_2019,56.66733333333333,-147.50333333333333,4000,400,4.16795,34.02535,NA,NA,NA,NA,90.288,2.5862000000000003,33.8604,0.234,33.6264
19,2019-02-27T00:00:00Z,2019-02-27:Stn19:profile19,GoA_2019,56.66733333333333,-147.50333333333333,4000,600,3.83225,34.17635,NA,NA,NA,NA,106.9605,2.6248000000000005,37.2798,0.234,37.0458
20,2019-02-28T00:00:00Z,2019-02-28:Stn20:profile20,GoA_2019,56.66733333333333,-146.00133333333332,4000,0,5.68,32.44675,7.68,6.936527429999999,97.72093094108115,NA,20.52,1.0808,16.6522,0.351,16.3012
20,2019-02-28T00:00:00Z,2019-02-28:Stn20:profile20,GoA_2019,56.66733333333333,-146.00133333333332,4000,25,5.68435,32.44785,NA,6.938787659999999,97.76365022012122,NA,19.2375,1.0808,16.5132,0.39,16.1232
20,2019-02-28T00:00:00Z,2019-02-28:Stn20:profile20,GoA_2019,56.66733333333333,-146.00133333333332,4000,50,5.66145,32.45505,NA,6.9831237,98.33906890958062,NA,18.468,1.0808,15.9294,0.39,15.539399999999999
20,2019-02-28T00:00:00Z,2019-02-28:Stn20:profile20,GoA_2019,56.66733333333333,-146.00133333333332,4000,75,6.10335,33.02485,NA,4.76334096,68.042238106507,NA,31.293,1.544,24.5474,0.273,24.2744
20,2019-02-28T00:00:00Z,2019-02-28:Stn20:profile20,GoA_2019,56.66733333333333,-146.00133333333332,4000,100,6.09805,33.5697,NA,3.3971553,48.69382330760476,NA,43.3485,1.8528,31.024800000000003,0.273,30.751800000000003
20,2019-02-28T00:00:00Z,2019-02-28:Stn20:profile20,GoA_2019,56.66733333333333,-146.00133333333332,4000,150,5.71125,33.84895,NA,2.5014528,35.592020537640714,NA,54.634499999999996,2.0844,33.638,0.2925,33.3455
20,2019-02-28T00:00:00Z,2019-02-28:Stn20:profile20,GoA_2019,56.66733333333333,-146.00133333333332,4000,200,5.0083,33.86635,NA,2.26125648,31.639750484281354,NA,63.3555,2.2774,36.0844,0.3315,35.752900000000004
20,2019-02-28T00:00:00Z,2019-02-28:Stn20:profile20,GoA_2019,56.66733333333333,-146.00133333333332,4000,400,4.15165,34.04725,NA,0.97493886,13.375818493263722,NA,88.749,2.5862000000000003,37.7524,0.273,37.4794
20,2019-02-28T00:00:00Z,2019-02-28:Stn20:profile20,GoA_2019,56.66733333333333,-146.00133333333332,4000,600,3.7847,34.191,NA,0.7011647999999999,9.542295203270092,NA,102.087,2.6634,40.7826,0.2925,40.490100000000005
20,2019-02-28T00:00:00Z,2019-02-28:Stn20:profile20,GoA_2019,56.66733333333333,-146.00133333333332,4000,1000,2.9328,34.38275,NA,0.6701335199999999,8.939942132240944,NA,127.224,2.6634,39.1146,0.2145,38.9001
21,2019-02-28T00:00:00Z,2019-02-28:Stn21:profile21,GoA_2019,56.66683333333334,-144.5,4200,0,5.87305,32.4551,7.67,NA,NA,NA,20.007,1.0422,15.734799999999998,0.468,15.266799999999998
21,2019-02-28T00:00:00Z,2019-02-28:Stn21:profile21,GoA_2019,56.66683333333334,-144.5,4200,25,5.8726,32.45535,NA,NA,NA,NA,21.2895,1.1194000000000002,15.651399999999999,0.40950000000000003,15.2419
21,2019-02-28T00:00:00Z,2019-02-28:Stn21:profile21,GoA_2019,56.66683333333334,-144.5,4200,50,5.87305,32.4557,NA,NA,NA,NA,21.2895,1.1194000000000002,15.651399999999999,0.40950000000000003,15.2419
21,2019-02-28T00:00:00Z,2019-02-28:Stn21:profile21,GoA_2019,56.66683333333334,-144.5,4200,75,5.87645,32.45765,NA,NA,NA,NA,21.2895,1.1194000000000002,16.7078,0.40950000000000003,16.298299999999998
21,2019-02-28T00:00:00Z,2019-02-28:Stn21:profile21,GoA_2019,56.66683333333334,-144.5,4200,100,6.44325,33.3791,NA,NA,NA,NA,40.014,1.7756,28.161399999999997,0.351,27.810399999999998
21,2019-02-28T00:00:00Z,2019-02-28:Stn21:profile21,GoA_2019,56.66683333333334,-144.5,4200,150,6.2193,33.82705,NA,NA,NA,NA,50.5305,2.0458,30.190800000000003,0.312,29.878800000000002
21,2019-02-28T00:00:00Z,2019-02-28:Stn21:profile21,GoA_2019,56.66683333333334,-144.5,4200,200,5.3672,33.86155,NA,NA,NA,NA,59.508,2.2002,34.2218,0.663,33.558800000000005
21,2019-02-28T00:00:00Z,2019-02-28:Stn21:profile21,GoA_2019,56.66683333333334,-144.5,4200,400,4.39555,34.01395,NA,NA,NA,NA,87.21000000000001,2.6248000000000005,39.4204,0.468,38.9524
21,2019-02-28T00:00:00Z,2019-02-28:Stn21:profile21,GoA_2019,56.66683333333334,-144.5,4200,600,3.87285,34.1671,NA,NA,NA,NA,100.2915,2.7020000000000004,39.9486,0.3315,39.6171
22,2019-02-28T00:00:00Z,2019-02-28:Stn22:profile22,GoA_2019,56.66866666666667,-143.00016666666667,3800,0,5.85415,32.4501,7.78,6.74403552,95.40722100889893,NA,19.2375,1.0422,14.3726,0.39,13.9826
22,2019-02-28T00:00:00Z,2019-02-28:Stn22:profile22,GoA_2019,56.66866666666667,-143.00016666666667,3800,25,5.8598,32.45015,NA,6.864571440000001,97.12554626974821,NA,20.007,1.0422,15.039800000000001,0.40950000000000003,14.630300000000002
22,2019-02-28T00:00:00Z,2019-02-28:Stn22:profile22,GoA_2019,56.66866666666667,-143.00016666666667,3800,50,5.86085,32.45115,NA,6.95554608,98.41583741748485,NA,19.7505,1.0808,16.3186,0.40950000000000003,15.9091
22,2019-02-28T00:00:00Z,2019-02-28:Stn22:profile22,GoA_2019,56.66866666666667,-143.00016666666667,3800,75,5.8614,32.4529,NA,6.91943112,97.90724269562665,NA,20.007,1.158,15.262200000000002,0.40950000000000003,14.852700000000002
22,2019-02-28T00:00:00Z,2019-02-28:Stn22:profile22,GoA_2019,56.66866666666667,-143.00016666666667,3800,100,6.4464,32.86705,NA,6.82064784,98.12202614208672,NA,21.033,1.1194000000000002,12.982600000000001,0.429,12.553600000000001
22,2019-02-28T00:00:00Z,2019-02-28:Stn22:profile22,GoA_2019,56.66866666666667,-143.00016666666667,3800,150,6.63865,33.7521,NA,3.056724,44.42859050381477,NA,47.709,1.9300000000000002,27.744400000000002,0.2925,27.451900000000002
22,2019-02-28T00:00:00Z,2019-02-28:Stn22:profile22,GoA_2019,56.66866666666667,-143.00016666666667,3800,200,5.91645,33.86265,NA,2.76497568,39.53768177887122,NA,54.1215,2.1616,29.884999999999998,0.312,29.572999999999997
22,2019-02-28T00:00:00Z,2019-02-28:Stn22:profile22,GoA_2019,56.66866666666667,-143.00016666666667,3800,400,4.5139,34.0012,NA,1.29553704,17.927046571416806,NA,78.2325,2.5476,35.2226,0.2925,34.9301
22,2019-02-28T00:00:00Z,2019-02-28:Stn22:profile22,GoA_2019,56.66866666666667,-143.00016666666667,3800,600,3.93495,34.14665,NA,0.7362432,10.053937886260025,NA,99.77850000000001,2.7020000000000004,40.8104,0.351,40.4594
22,2019-02-28T00:00:00Z,2019-02-28:Stn22:profile22,GoA_2019,56.66866666666667,-143.00016666666667,3800,1000,3.11515,34.35115,NA,0.61744032,8.272967671351145,NA,127.9935,2.7792,43.757200000000005,0.2925,43.46470000000001
23,2019-03-01T00:00:00Z,2019-03-01:Stn23:profile23,GoA_2019,55.66716666666667,-142.99766666666667,3800,0,5.9428,32.46825,7.79,NA,NA,NA,19.7505,1.1194000000000002,15.039800000000001,0.429,14.610800000000001
23,2019-03-01T00:00:00Z,2019-03-01:Stn23:profile23,GoA_2019,55.66716666666667,-142.99766666666667,3800,25,5.9449,32.4683,NA,NA,NA,NA,17.442,1.0808,14.900800000000002,0.429,14.471800000000002
23,2019-03-01T00:00:00Z,2019-03-01:Stn23:profile23,GoA_2019,55.66716666666667,-142.99766666666667,3800,50,5.95275,32.4685,NA,NA,NA,NA,18.211499999999997,1.1194000000000002,16.3742,0.468,15.906199999999998
23,2019-03-01T00:00:00Z,2019-03-01:Stn23:profile23,GoA_2019,55.66716666666667,-142.99766666666667,3800,75,5.95425,32.4685,NA,NA,NA,NA,19.7505,1.1194000000000002,15.568000000000001,0.48750000000000004,15.0805
23,2019-03-01T00:00:00Z,2019-03-01:Stn23:profile23,GoA_2019,55.66716666666667,-142.99766666666667,3800,100,5.97505,32.55225,NA,NA,NA,NA,17.1855,1.1194000000000002,14.622800000000002,0.5265,14.096300000000001
23,2019-03-01T00:00:00Z,2019-03-01:Stn23:profile23,GoA_2019,55.66716666666667,-142.99766666666667,3800,150,5.95155,33.7563,NA,NA,NA,NA,47.9655,1.9686,30.746800000000004,0.2925,30.454300000000003
23,2019-03-01T00:00:00Z,2019-03-01:Stn23:profile23,GoA_2019,55.66716666666667,-142.99766666666667,3800,200,5.2003,33.81315,NA,NA,NA,NA,57.7125,2.1616,35.611799999999995,0.3315,35.2803
23,2019-03-01T00:00:00Z,2019-03-01:Stn23:profile23,GoA_2019,55.66716666666667,-142.99766666666667,3800,400,4.0787,33.9768,NA,NA,NA,NA,87.46650000000001,2.6248000000000005,35.611799999999995,0.312,35.2998
23,2019-03-01T00:00:00Z,2019-03-01:Stn23:profile23,GoA_2019,55.66716666666667,-142.99766666666667,3800,600,3.72495,34.1537,NA,NA,NA,NA,104.65199999999999,2.7020000000000004,42.3116,0.2535,42.058099999999996
24,2019-03-01T00:00:00Z,2019-03-01:Stn24:profile24,GoA_2019,55.6655,-144.50083333333333,3980,0,5.83025,32.47665,7.78,6.9334747199999995,98.04834492230377,1.4523507600000007,17.698500000000003,1.0036,14.567200000000001,0.468,14.099200000000002
24,2019-03-01T00:00:00Z,2019-03-01:Stn24:profile24,GoA_2019,55.6655,-144.50083333333333,3980,25,5.8096,32.47745,NA,7.051162079999999,99.66400469932906,NA,18.7245,0.9650000000000001,15.262200000000002,0.4485,14.813700000000003
24,2019-03-01T00:00:00Z,2019-03-01:Stn24:profile24,GoA_2019,55.6655,-144.50083333333333,3980,50,5.76165,32.48245,NA,7.06707816,99.77795352973291,NA,20.776500000000002,1.0422,16.5132,0.4485,16.064700000000002
24,2019-03-01T00:00:00Z,2019-03-01:Stn24:profile24,GoA_2019,55.6655,-144.50083333333333,3980,75,5.63235,32.5149,NA,6.9775776,98.23108222467783,NA,23.085,1.1194000000000002,17.1804,0.4485,16.7319
24,2019-03-01T00:00:00Z,2019-03-01:Stn24:profile24,GoA_2019,55.6655,-144.50083333333333,3980,100,5.61805,32.526,NA,6.99873264,98.50234357921765,NA,21.802500000000002,1.158,16.68,0.468,16.212
24,2019-03-01T00:00:00Z,2019-03-01:Stn24:profile24,GoA_2019,55.6655,-144.50083333333333,3980,150,3.9697,33.4533,NA,3.5201628,47.890691381900645,NA,59.508,2.1616,34.9724,0.351,34.6214
24,2019-03-01T00:00:00Z,2019-03-01:Stn24:profile24,GoA_2019,55.6655,-144.50083333333333,3980,200,3.713,33.74645,NA,1.8501696,25.060557604877243,NA,77.20649999999999,2.5476,42.0058,0.2535,41.7523
24,2019-03-01T00:00:00Z,2019-03-01:Stn24:profile24,GoA_2019,55.6655,-144.50083333333333,3980,400,3.7863,34.0571,NA,0.75004776,10.198878167707417,NA,101.31750000000001,2.6634,41.839,0.234,41.605
24,2019-03-01T00:00:00Z,2019-03-01:Stn24:profile24,GoA_2019,55.6655,-144.50083333333333,3980,600,3.49975,34.21105,NA,0.6979968,9.433613839472683,NA,111.834,2.7020000000000004,42.3116,0.312,41.9996
24,2019-03-01T00:00:00Z,2019-03-01:Stn24:profile24,GoA_2019,55.6655,-144.50083333333333,3980,1000,2.9344,34.38055,NA,0.5782377599999999,7.714199560050234,NA,135.1755,2.7020000000000004,43.256800000000005,0.2535,43.0033
25,2019-03-01T00:00:00Z,2019-03-01:Stn25:profile25,GoA_2019,55.667833333333334,-145.99683333333334,4000,0,5.39625,32.55145,7.65,NA,NA,NA,23.3415,1.1194000000000002,16.0128,0.3705,15.642299999999999
25,2019-03-01T00:00:00Z,2019-03-01:Stn25:profile25,GoA_2019,55.667833333333334,-145.99683333333334,4000,25,5.38815,32.55445,NA,NA,NA,NA,23.085,1.158,16.7912,0.39,16.4012
25,2019-03-01T00:00:00Z,2019-03-01:Stn25:profile25,GoA_2019,55.667833333333334,-145.99683333333334,4000,50,5.3831,32.5569,NA,NA,NA,NA,26.162999999999997,1.158,17.5696,0.39,17.1796
25,2019-03-01T00:00:00Z,2019-03-01:Stn25:profile25,GoA_2019,55.667833333333334,-145.99683333333334,4000,75,5.38485,32.55775,NA,NA,NA,NA,22.058999999999997,1.2738,16.819,0.4485,16.3705
